date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:34	20336/20336	---M-Z	200	added ('OK')	application/javascript	etag:%223582326-4f70-5db330279d386-gzip%22	https://2022.ieeeicme.org/assets/js/registration/bootstrap/popper.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/js/registration/bootstrap/popper.min.js	(from https://2022.ieeeicme.org/part1_1.php)
13:05:34	50634/50634	---M-Z	200	added ('OK')	application/javascript	etag:%223582325-c5ca-5db3302790865-gzip%22	https://2022.ieeeicme.org/assets/js/registration/bootstrap/bootstrap.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/js/registration/bootstrap/bootstrap.min.js	(from https://2022.ieeeicme.org/part1_1.php)
13:05:34	138920/138920	---M-Z	200	added ('OK')	application/javascript	etag:%223582329-21ea8-5db3302a5f897-gzip%22	https://2022.ieeeicme.org/assets/js/registration/plugins/plugins.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/js/registration/plugins/plugins.js	(from https://2022.ieeeicme.org/part1_1.php)
13:05:34	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%2233c12d7-2ed58-5d27c6d186e32%22	https://2022.ieeeicme.org/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/webfonts/fa-solid-900.ttf	(from https://2022.ieeeicme.org/assets/css/fontawesome-all.min.css)
13:05:34	2383/2383	---M-Z	200	added ('OK')	application/javascript	etag:%223582324-94f-5db33027026e6-gzip%22	https://2022.ieeeicme.org/assets/js/registration/active.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/js/registration/active.js	(from https://2022.ieeeicme.org/part1_1.php)
13:05:37	140375/140375	---M-Z	200	added ('OK')	text/css	etag:%2233c3939-22457-5db34bba7db0e-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/bootstrap.min.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/bootstrap.min.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:37	2936/2936	---M-Z	200	added ('OK')	text/css	etag:%2233c393e-b78-5db34bb7a8d1b-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/owl.carousel.min.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/owl.carousel.min.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:37	57095/57095	---M-Z	200	added ('OK')	text/css	etag:%2233c3938-df07-5db34bb9871a4-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/animate.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/animate.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:37	5599/5599	---M-Z	200	added ('OK')	text/css	etag:%2233c393d-15df-5db34bb794111-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/magnific-popup.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/magnific-popup.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:38	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%2233c393c-7918-5db34cdbb17e1-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:38	18435/18435	---M-Z	200	added ('OK')	text/css	etag:%2233c393a-4803-5db34bb728276-gzip%22	https://2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:39	420/420	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/img/pin.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/img/pin.png	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:40	1482275/1482275	---M--	200	added ('OK')	image/png	etag:%2233c01c7-169e23-5e2c19a9c8bfa%22	https://2022.ieeeicme.org/assets/css/login_1.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/login_1.png	(from https://2022.ieeeicme.org/assets/css/style_1.css)
13:05:40	54675/54675	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Jun%202022%2009:17:07%20GMT	https://2022.ieeeicme.org/virtual/static/css/main.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/main.css	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:41	25619/25619	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/img/logo.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/img/logo.png	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:41	88147/88147	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/js/jquery.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/jquery.min.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:41	3165/3165	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2007:35:42%20GMT	https://2022.ieeeicme.org/virtual/accounts/password_reset/	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/accounts/password_reset/index.html	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:42	5089/5089	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/js/jquery.dropotron.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/jquery.dropotron.min.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:42	1852/1852	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/js/browser.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/browser.min.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:42	2440/2440	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/js/breakpoints.min.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/breakpoints.min.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:43	12433/12433	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/js/util.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/util.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:43	3051/3051	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Jul%202022%2014:13:47%20GMT	https://2022.ieeeicme.org/virtual/static/js/main.js	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/js/main.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:44	2472/2472	---MCZ	200	added ('OK')	application/javascript	etag:W/%22583599aa-9a8%22	http://widget.time.is/t.js	C:/My%20Web%20Sites/my%20college%20project/widget.time.is/t.js	(from https://2022.ieeeicme.org/virtual/accounts/login/?next=/virtua/)
13:05:44	1699/1699	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2007:35:45%20GMT	https://2022.ieeeicme.org/assets/css/regis_css/owl.video.play.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/regis_css/owl.video.play.png	(from https://2022.ieeeicme.org/assets/css/regis_css/owl.carousel.min.css)
13:05:45	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223583e87-12d68-5db351c2a49f0%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont3e6e.woff2	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:45	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223583e83-2876e-5db351bff1329%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont3e6e.eot	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:46	98024/98024	---M--	200	added ('OK')	font/woff	etag:%223583e86-17ee8-5db351c3f25ea%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont3e6e.woff	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:46	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%223583e84-6c7db-5db351c1e3804%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont3e6e.svg	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:46	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%223583e85-286ac-5db351c13eb3b%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont3e6e.ttf	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:46	1264/1264	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223583e80-4f0-5db351be0a1fe%22	https://2022.ieeeicme.org/assets/css/fonts/classy.eot?fftrrv	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/classycb9b.eot	(from https://2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css)
13:05:46	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223583e83-2876e-5db351bff1329%22	https://2022.ieeeicme.org/assets/css/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://2022.ieeeicme.org/assets/css/regis_css/font-awesome.min.css)
13:05:47	1100/1100	---M--	200	added ('OK')	font/ttf	etag:%223583e81-44c-5db351be7a6ea%22	https://2022.ieeeicme.org/assets/css/fonts/classy.ttf?fftrrv	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/classycb9b.ttf	(from https://2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css)
13:05:47	1176/1176	---M--	200	added ('OK')	font/woff	etag:%223583e82-498-5db351be86e23%22	https://2022.ieeeicme.org/assets/css/fonts/classy.woff?fftrrv	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/classycb9b.woff	(from https://2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css)
13:05:47	785/785	---M--	200	added ('OK')	image/svg+xml	etag:%223583e7f-311-5db351be07ed6%22	https://2022.ieeeicme.org/assets/css/fonts/classy.svg?fftrrv	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/assets/css/fonts/classycb9b.svg	(from https://2022.ieeeicme.org/assets/css/regis_css/classy-nav.min.css)
13:05:48	55971/55971	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:48	3953/3953	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2007:35:49%20GMT	https://2022.ieeeicme.org/virtual/static/css/images/bg01.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/images/bg01.png	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:49	3953/3953	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2007:35:50%20GMT	https://2022.ieeeicme.org/virtual/static/css/images/bg03.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/images/bg03.png	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:49	372830/372830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/img/cartoonTaiwan.jpg	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/img/cartoonTaiwan.jpg	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:49	3953/3953	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2007:35:50%20GMT	https://2022.ieeeicme.org/virtual/static/css/images/bg04.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/images/bg04.png	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:49	3953/3953	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2007:35:50%20GMT	https://2022.ieeeicme.org/virtual/static/css/images/bg02.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/css/images/bg02.png	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
13:05:50	3314/3314	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2007:35:50%20GMT	https://2022.ieeeicme.org/virtual/accounts/login/	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/accounts/login/index.html	(from https://2022.ieeeicme.org/virtual/accounts/password_reset/)
13:05:50	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:50	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400d41d.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:50	74508/74508	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.woff2	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:51	87352/87352	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.woff	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:51	129048/129048	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.ttf	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:53	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:53	693364/693364	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-brands-400.svg	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:53	13580/13580	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.woff2	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:53	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400d41d.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:54	34092/34092	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.ttf	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:54	16804/16804	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.woff	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:55	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:55	145254/145254	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-regular-400.svg	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:55	75440/75440	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.woff2	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:56	98020/98020	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.woff	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:56	191832/191832	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.ttf	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:56	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900d41d.eot	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:05:57	844037/844037	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/webfonts/fa-solid-900.svg	(from https://2022.ieeeicme.org/virtual/static/css/fontawesome-all.min.css)
13:06:02	1117282/1117282	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Mar%202022%2009:30:56%20GMT	https://2022.ieeeicme.org/virtual/static/img/login.png	C:/My%20Web%20Sites/my%20college%20project/2022.ieeeicme.org/virtual/static/img/login.png	(from https://2022.ieeeicme.org/virtual/static/css/main.css)
